key,time,commitTime,PythonfileNum,pythonFile
#1219,2019-01-29 08:02:33,2019-01-29 08:02:32,4,"['onmt/decoders/cnn_decoder.py', 'onmt/decoders/decoder.py', 'onmt/decoders/transformer.py', 'onmt/encoders/transformer.py']"
#1217,2019-01-24 21:22:24,2019-01-24 22:22:23,2,"['onmt/__init__.py', 'setup.py']"
#1216,2019-01-25 18:53:33,2019-01-25 13:53:32,13,"['onmt/inputters/__init__.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/model_builder.py', 'onmt/modules/copy_generator.py', 'onmt/tests/test_models.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py', 'onmt/utils/loss.py', 'tools/extract_embeddings.py']"
#1211,2019-01-24 10:37:35,2019-01-24 18:37:35,2,"['onmt/model_builder.py', 'onmt/modules/embeddings.py']"
#1210,2019-01-23 20:23:18,2019-01-23 15:23:17,4,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py']"
#1208,2019-02-09 11:41:47,2019-02-09 12:41:46,9,"['onmt/inputters/inputter.py', 'onmt/model_builder.py', 'onmt/modules/multi_headed_attn.py', 'onmt/modules/util_class.py', 'onmt/opts.py', 'onmt/trainer.py', 'onmt/utils/loss.py', 'onmt/utils/misc.py', 'onmt/utils/optimizers.py']"
#1204,2019-01-23 16:30:17,2019-01-23 17:30:17,3,"['onmt/opts.py', 'onmt/trainer.py', 'onmt/utils/loss.py']"
#1203,2019-01-23 11:41:51,2019-01-23 12:41:50,4,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py']"
#1199,2019-01-25 19:28:19,2019-01-25 13:53:32,13,"['onmt/inputters/__init__.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/model_builder.py', 'onmt/modules/copy_generator.py', 'onmt/tests/test_models.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py', 'onmt/utils/loss.py', 'tools/extract_embeddings.py']"
#1197,2019-01-22 14:51:59,2019-01-22 09:51:59,2,"['onmt/inputters/text_dataset.py', 'onmt/modules/copy_generator.py']"
#1196,2019-01-23 09:02:17,2019-01-23 12:41:50,4,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py']"
#1195,2019-01-22 14:34:42,2019-01-22 09:34:41,3,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py']"
#1192,2019-01-22 17:17:05,2019-01-22 18:17:05,5,"['onmt/opts.py', 'onmt/utils/__init__.py', 'onmt/utils/misc.py', 'preprocess.py', 'translate.py']"
#1184,2019-01-21 16:48:03,2019-01-21 16:48:02,10,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/opts.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py']"
#1182,2019-01-16 18:48:09,2019-01-16 18:48:08,5,"['onmt/inputters/__init__.py', 'onmt/inputters/inputter.py', 'onmt/model_builder.py', 'onmt/train_single.py', 'tools/extract_embeddings.py']"
#1180,2019-01-16 14:39:08,2019-01-16 15:39:07,6,"['onmt/models/model_saver.py', 'onmt/opts.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/utils/__init__.py', 'onmt/utils/optimizers.py']"
#1174,2019-01-14 17:10:39,2019-01-14 12:10:38,7,"['onmt/opts.py', 'onmt/tests/test_preprocess.py', 'onmt/train_single.py', 'onmt/translate/translation_server.py', 'onmt/translate/translator.py', 'onmt/utils/__init__.py', 'onmt/utils/misc.py']"
#1171,2019-01-14 07:42:15,2019-01-14 07:42:14,2,"['onmt/models/model.py', 'onmt/trainer.py']"
#1164,2019-01-14 08:27:13,2019-01-14 07:42:14,2,"['onmt/models/model.py', 'onmt/trainer.py']"
#1157,2019-01-07 14:31:43,2019-01-07 09:31:42,2,"['onmt/opts.py', 'onmt/translate/translator.py']"
#1156,2019-01-02 17:47:55,2019-01-02 18:47:54,3,"['onmt/__init__.py', 'onmt/trainer.py', 'setup.py']"
#1136,2018-12-28 19:26:51,2018-12-28 11:26:51,5,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/text_dataset.py', 'preprocess.py']"
#1133,2018-12-28 18:27:11,2018-12-28 10:27:10,3,"['onmt/inputters/inputter.py', 'onmt/train_single.py', 'onmt/trainer.py']"
#1132,2019-01-09 08:57:59,2019-01-09 08:57:59,14,"['onmt/inputters/__init__.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/model_builder.py', 'onmt/models/model_saver.py', 'onmt/opts.py', 'onmt/tests/test_models.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py', 'preprocess.py', 'tools/extract_embeddings.py']"
#1124,2018-12-19 13:50:36,2018-12-19 14:50:35,3,"['onmt/opts.py', 'onmt/utils/__init__.py', 'onmt/utils/optimizers.py']"
#1118,2018-12-19 17:05:47,2018-12-19 09:05:47,3,"['onmt/inputters/inputter.py', 'onmt/opts.py', 'preprocess.py']"
